id1,id2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH,CMI,DD1040
164,"MGR",55.1333333333333,-122.983333333333,646,2,14.4,-12.4,26.8,752,264,15.9,54.6,1309,1061,5834,18,151,159,251,92,383,-42.5,32.4,11,514,206,62,34.73,392
165,"MGR",55.15,-122.966666666667,646,2,14.4,-12.4,26.7,741,256,16.2,56.1,1300,1058,5827,18,150,160,251,91,382,-42.5,32.4,11,513,208,61,33.66,391
166,"MGR",55.1833333333333,-123,677,1.9,14.4,-12.2,26.6,753,265,15.8,54.2,1309,1050,5849,18,150,161,251,91,383,-42.5,32.3,11,511,200,62,35.19,387
167,"FIN",55.2,-123.016666666667,661,2.1,14.6,-12.3,26.8,769,272,15.7,53.6,1298,1078,5803,19,151,160,252,91,388,-42.4,32.5,11,517,200,61,35.74,405
168,"FIN",55.2333333333333,-123.066666666667,649,2.1,14.7,-12.2,26.9,754,273,16.1,53.8,1294,1093,5774,20,152,160,252,92,372,-42.2,32.7,10.9,521,205,61,33.74,414
169,"FIN",55.2,-123.016666666667,661,2.1,14.6,-12.3,26.8,769,272,15.7,53.6,1298,1078,5803,19,151,160,252,91,388,-42.4,32.5,11,517,200,61,35.74,405
170,"FIN",55.3,-123.066666666667,652,2.2,14.7,-12.3,27,780,288,15.6,51.2,1294,1105,5760,21,152,160,253,93,378,-42.3,32.9,10.8,523,192,61,35.74,421
171,"FIN",55.3333333333333,-123.116666666667,634,2.3,14.9,-12.3,27.2,712,267,17.3,55.8,1263,1124,5716,22,153,159,251,92,339,-41.5,33,10.9,527,216,61,28.27,436
172,"FIN",55.35,-123.15,622,2.3,14.9,-12.4,27.3,707,260,17.4,57.4,1278,1133,5713,22,153,158,251,93,338,-41.5,33.2,10.6,531,224,61,27.16,440
173,"FIN",55.3666666666667,-123.166666666667,616,2.3,15,-12.5,27.4,698,258,17.6,58,1283,1136,5713,23,154,158,251,94,334,-41.5,33.2,10.7,532,228,61,26.2,442
174,"FIN",55.4,-123.183333333333,610,2.3,14.6,-12.4,27.1,697,258,17.6,56.7,1278,1113,5730,20,154,157,252,95,332,-41.5,32.9,10.7,521,217,62,27.59,422
175,"FIN",55.35,-123.15,622,2.3,14.9,-12.4,27.3,707,260,17.4,57.4,1278,1133,5713,22,153,158,251,93,338,-41.5,33.2,10.6,531,224,61,27.16,440
176,"FIN",55.45,-123.2,643,2.1,14.6,-12.4,27,627,236,19.4,61.9,1285,1091,5766,20,152,158,251,93,299,-41.9,32.8,10.9,520,237,61,20.74,412
177,"FIN",55.4833333333333,-123.233333333333,655,2,14.5,-12.4,26.9,635,234,19,62.2,1298,1070,5812,19,151,160,250,91,311,-41.6,32.6,10.9,515,234,62,22.25,399
178,"FIN",55.5,-123.233333333333,668,2,14.5,-12.4,26.9,700,252,17.1,57.4,1302,1065,5823,18,151,160,251,91,348,-41.7,32.5,10.6,512,216,62,29.11,397
179,"FIN",55.5333333333333,-123.3,649,1.9,14.4,-12.4,26.8,640,241,18.7,59.7,1313,1058,5843,18,151,160,249,89,310,-41.6,32.5,10.9,513,225,62,23.25,392
180,"FIN",55.4833333333333,-123.233333333333,655,2,14.5,-12.4,26.9,635,234,19,62.2,1298,1070,5812,19,151,160,250,91,311,-41.6,32.6,10.9,515,234,62,22.25,399
181,"FIN",55.5,-123.233333333333,668,2,14.5,-12.4,26.9,700,252,17.1,57.4,1302,1065,5823,18,151,160,251,91,348,-41.7,32.5,10.6,512,216,62,29.11,397
182,"FIN",55.5333333333333,-123.3,649,1.9,14.4,-12.4,26.8,640,241,18.7,59.7,1313,1058,5843,18,151,160,249,89,310,-41.6,32.5,10.9,513,225,62,23.25,392
183,"FIN",55.55,-123.316666666667,695,1.8,14.2,-12.4,26.6,642,233,18.4,61,1327,1025,5901,18,149,161,250,89,322,-41.9,32.1,10.9,503,227,62,24.7,372
184,"FIN",55.5833333333333,-123.366666666667,762,1.4,13.8,-12.7,26.5,689,253,16.6,54.8,1379,966,6031,15,146,163,249,86,352,-42.5,31.6,11,490,201,63,31.34,335
185,"FIN",55.6833333333333,-123.45,799,1.2,13.6,-12.8,26.4,823,300,13.7,45.4,1405,938,6094,14,144,164,248,84,426,-42.4,31.5,10.9,484,149,63,45.38,316
186,"FIN",55.7333333333333,-123.5,826,1.1,13.4,-12.7,26.1,799,297,13.9,45.1,1419,913,6141,13,142,165,248,83,414,-42.6,31.4,10.9,479,147,63,43.59,301
187,"FIN",55.75,-123.55,732,1.6,14,-12.8,26.8,689,265,16.8,52.9,1364,1001,5972,16,148,161,250,89,339,-41.9,32,10.9,493,190,63,30.5,357
188,"FIN",55.7666666666667,-123.583333333333,738,1.6,14,-12.8,26.8,699,274,16.5,51,1365,996,5979,16,148,162,250,88,338,-41.8,31.9,10.8,490,179,63,31.79,354
189,"FIN",55.8333333333333,-123.683333333333,713,1.7,14.1,-12.8,26.9,588,256,20,55,1338,1019,5920,16,151,159,250,91,261,-41.3,32.1,11,491,201,64,20.29,370
190,"MGR",55,-123.033333333333,622,2.1,14.3,-12.4,26.7,692,237,17.4,60.3,1294,1073,5800,18,153,155,252,96,352,-42.3,32.8,10.8,514,226,62,28.67,397
191,"MGR",54.8666666666667,-122.883333333333,668,2.1,14.4,-12.1,26.5,769,260,15.7,55.3,1283,1066,5802,18,151,159,252,94,399,-42.1,32.7,10.7,515,202,61,36.37,396
192,"MGR",54.8333333333333,-122.85,674,2.2,14.4,-12,26.4,844,282,14.5,50.9,1256,1079,5751,19,153,156,253,97,436,-42.2,32.8,10.8,517,184,61,43.32,402
193,"MGR",54.7833333333333,-122.8,655,2.5,14.6,-11.7,26.3,775,267,16.1,54.7,1201,1110,5659,20,154,154,254,99,384,-41.8,32.9,10.6,525,205,61,35.23,421
194,"MGR",54.8666666666667,-122.883333333333,668,2.1,14.4,-12.1,26.5,769,260,15.7,55.3,1283,1066,5802,18,151,159,252,94,399,-42.1,32.7,10.7,515,202,61,36.37,396
195,"MGR",54.45,-122.65,680,2.9,14.9,-10.7,25.6,836,300,15.5,49.5,1111,1167,5483,24,159,151,255,104,384,-41.5,33.4,10.8,535,183,61,39.53,458
196,"MGR",54.7833333333333,-122.8,655,2.5,14.6,-11.7,26.3,775,267,16.1,54.7,1201,1110,5659,20,154,154,254,99,384,-41.8,32.9,10.6,525,205,61,35.23,421
197,"MGR",54.6333333333333,-122.716666666667,643,2.9,14.8,-10.8,25.6,832,288,15.5,51.4,1128,1159,5510,24,158,151,253,101,395,-41.5,33.4,10.8,536,192,61,38.98,452
198,"MGR",54.45,-122.65,680,2.9,14.9,-10.7,25.6,836,300,15.5,49.5,1111,1167,5483,24,159,151,255,104,384,-41.5,33.4,10.8,535,183,61,39.53,458
199,"FIN",56.1166666666667,-124.216666666667,686,1.3,14.2,-13.7,27.9,512,240,22.1,59,1442,1000,6060,14,147,159,249,89,219,-42.4,32.3,11,491,214,63,12.97,356
200,"FIN",56.1166666666667,-124.216666666667,701,1.3,14.1,-13.8,27.9,513,241,22,58.5,1452,987,6087,14,146,160,248,88,221,-42.5,32.2,11,490,211,63,13.24,347
201,"FIN",56.1333333333333,-124.216666666667,686,1.3,14.2,-13.8,28,511,239,22.2,59.3,1448,1002,6066,14,147,160,249,89,220,-42.4,32.3,11,492,216,63,12.76,358
202,"FIN",56.1333333333333,-124.216666666667,686,1.3,14.2,-13.8,28,511,239,22.2,59.3,1448,1002,6066,14,147,160,249,89,220,-42.4,32.3,11,492,216,63,12.76,358
203,"FIN",56.1166666666667,-124.283333333333,732,1.1,13.9,-14,27.8,524,244,21.2,57.1,1482,960,6155,13,143,161,247,85,231,-43,32.1,11,487,204,63,14.77,331
204,"CT",52.5,-122.25,939,3.5,14.7,-8.3,23,516,257,26.2,57.1,927,1158,5268,22,160,149,255,106,177,-39.8,33.4,12,557,248,60,4.98,442
205,"BB",52.4166666666667,-122.25,914,3.8,15.1,-8.8,23.9,502,247,27.5,61.1,907,1221,5176,27,160,152,256,104,169,-39.6,34,11.6,575,278,59,0.79,485
206,"BB",52.3333333333333,-122.166666666667,884,3.9,15.2,-8.8,24,514,253,27.1,60.2,886,1243,5125,28,160,153,255,102,171,-39.7,34.4,11.5,588,283,58,0.19,498
207,"BB",52.3333333333333,-122.083333333333,866,4,15.3,-9,24.3,530,260,26.4,58.9,896,1262,5114,29,160,154,255,102,177,-39.6,34.5,11.8,595,283,58,0.76,510
208,"CT",52.5,-122.25,939,3.5,14.7,-8.3,23,516,257,26.2,57.1,927,1158,5268,22,160,149,255,106,177,-39.8,33.4,12,557,248,60,4.98,442
209,"TOA",49.3,-120.166666666667,1478,3,13.2,-6.5,19.7,523,202,24.9,65.5,843,925,5445,12,154,161,259,97,231,-36.4,32.1,11.3,521,252,65,12.31,301
210,"TOA",49.3,-120.166666666667,1463,3.1,13.3,-6.5,19.8,522,201,25.1,66,839,935,5428,13,155,161,259,97,229,-36.4,32.2,11.3,524,256,65,11.76,307
212,"MGR",53.7166666666667,-121.75,792,3.1,14.5,-9.8,24.3,986,389,13.3,37.1,1010,1117,5415,21,155,158,253,96,415,-40.1,32.9,10.9,545,122,61,53.69,417
213,"MGR",53.7166666666667,-121.733333333333,868,2.9,14.1,-9.7,23.7,1007,396,12.8,35.6,1018,1059,5494,19,152,160,253,94,435,-40.1,32.4,10.8,531,102,61,57.73,381
214,"MGR",53.7166666666667,-121.75,838,3,14.2,-9.7,24,990,391,13.1,36.4,1014,1084,5459,20,153,159,253,94,422,-40.1,32.7,10.9,537,112,61,55.17,397
215,"MGR",53.75,-121.75,792,3.1,14.4,-9.8,24.2,990,389,13.3,37.1,1009,1117,5415,21,156,157,254,97,418,-40.1,32.9,10.9,542,121,61,54.38,417
216,"MGR",53.7666666666667,-121.733333333333,792,3.1,14.4,-9.8,24.2,999,394,13.1,36.6,1008,1114,5416,21,156,157,254,97,420,-40.1,32.8,10.8,541,116,61,55.4,416
217,"MGR",53.7833333333333,-121.733333333333,792,3.1,14.4,-9.8,24.2,994,391,13.2,36.8,1009,1114,5416,21,156,157,254,97,418,-40.1,32.8,10.9,540,116,61,54.95,415
218,"MGR",53.8,-121.75,807,3.1,14.4,-9.8,24.2,1000,391,13.1,36.7,1014,1107,5431,21,156,157,255,97,424,-40.2,32.7,10.9,536,114,61,56.06,412
219,"MRB",53.8166666666667,-121.783333333333,792,3.1,14.5,-9.8,24.3,1002,391,13.1,37.1,1012,1126,5409,22,158,156,255,100,423,-40.2,32.8,10.9,537,118,61,56.08,424
220,"MRB",53.8333333333333,-121.8,868,2.8,14.1,-9.9,24,1028,394,12.5,35.8,1055,1065,5533,19,155,157,255,98,453,-40.3,32.4,11.4,524,103,62,60.57,385
221,"MRB",53.9,-121.816666666667,823,2.9,14.3,-10,24.4,1086,413,11.9,34.7,1051,1103,5483,21,157,156,256,100,475,-40.4,32.6,11.4,530,92,62,65.45,409
222,"MGR",53.8833333333333,-122.266666666667,807,3,14.5,-10.2,24.7,854,327,15.3,44.3,1045,1124,5449,22,156,154,254,100,372,-40.6,33.1,11.1,539,173,61,40.9,423
223,"MIC",53.7333333333333,-122.183333333333,914,2.6,13.7,-9.9,23.6,885,340,14.3,40.3,1063,1017,5595,16,148,160,249,89,401,-40.2,32.5,11.3,533,151,61,45.41,351
224,"MGR",53.75,-122.283333333333,868,2.8,14.1,-9.9,24,854,325,15,43.5,1052,1068,5527,19,153,157,252,95,382,-40.3,32.6,11.4,533,165,61,42.17,386
225,"MGR",53.8333333333333,-122.233333333333,762,3.2,14.7,-10,24.7,850,327,15.5,44.9,1024,1153,5389,23,158,154,254,100,363,-40.2,33.2,11.2,547,180,61,39.49,441
226,"MGR",53.8666666666667,-122.25,762,3.2,14.6,-10.1,24.7,852,328,15.5,44.5,1029,1150,5398,23,158,154,255,101,364,-40.3,33.2,11.4,545,178,61,39.99,439
227,"MGR",53.75,-122.366666666667,884,2.8,14.2,-10,24.2,904,329,14.1,43.1,1067,1060,5552,18,152,157,252,95,419,-40.4,32.5,11.8,532,163,61,47.23,382
228,"MGR",53.8166666666667,-122.083333333333,1112,1.8,12.6,-10.1,22.6,1075,374,11,33.6,1138,835,5901,13,134,170,243,74,548,-40.4,31.4,11.6,506,95,62,68.46,240
229,"MGR",53.8333333333333,-122.1,777,3.2,14.6,-9.9,24.6,985,362,13.3,40.4,1026,1140,5406,23,156,156,253,97,435,-40.2,33.2,10.5,549,145,61,52.75,432
230,"MGR",53.8,-121.883333333333,732,3.3,14.9,-10,24.9,955,374,14,39.9,1013,1185,5337,24,161,153,256,103,396,-40.2,33.3,10.9,549,143,61,49.62,464
231,"MGR",53.8333333333333,-121.933333333333,762,3.2,14.8,-10,24.7,943,368,14,40.1,1023,1161,5374,24,159,155,255,101,394,-40.3,33.2,11,547,144,61,48.7,448
232,"MGR",53.8333333333333,-121.933333333333,762,3.2,14.8,-10,24.7,943,368,14,40.1,1023,1161,5374,24,159,155,255,101,394,-40.3,33.2,11,547,144,61,48.7,448
233,"MGR",53.85,-122.016666666667,823,2.9,14.3,-10.2,24.5,960,363,13.5,39.4,1049,1096,5488,20,154,159,253,94,420,-40.3,32.8,11.2,540,139,61,51.68,404
234,"MGR",53.85,-122.05,762,3.2,14.7,-10.1,24.8,956,364,13.8,40.4,1037,1156,5401,23,157,156,254,99,410,-40.2,33.3,10.7,551,148,61,49.44,443
235,"MGR",53.8,-122.15,777,3.2,14.6,-9.9,24.5,882,339,14.9,43,1021,1135,5406,22,156,156,252,96,378,-40.2,33.1,11.2,549,168,61,42.45,428
236,"MGR",53.6166666666667,-122.6,823,3,14.5,-10.2,24.7,689,291,18.9,50,1045,1116,5456,20,156,154,253,99,283,-40.3,33,11.4,540,204,61,24.67,417
237,"MGR",53.6166666666667,-122.6,823,3,14.5,-10.2,24.7,689,291,18.9,50,1045,1116,5456,20,156,154,253,99,283,-40.3,33,11.4,540,204,61,24.67,417
238,"MGR",53.65,-122.416666666667,1006,2.1,13.4,-10.6,24,877,332,13.8,40.4,1148,943,5786,14,145,161,250,88,421,-40.5,32,10.5,509,139,63,48.28,310
239,"MGR",53.6666666666667,-122.416666666667,1036,2,13.2,-10.7,23.9,900,337,13.3,39.3,1158,926,5817,13,144,162,250,88,438,-40.6,31.8,10.4,503,130,63,51.23,299
240,"MGR",53.6833333333333,-122.383333333333,1043,1.9,13.1,-10.8,23.9,882,335,13.5,39.1,1154,892,5851,12,144,162,248,86,430,-39.9,31.6,10.8,493,122,64,50.87,281
241,"MGR",53.7166666666667,-122.383333333333,1036,2.1,13.3,-10.6,23.9,899,332,13.4,40,1147,933,5795,14,145,162,250,89,439,-40.4,32.1,11.5,504,135,63,50.94,304
242,"MGR",53.7333333333333,-122.366666666667,975,2.3,13.7,-10.5,24.2,880,329,14,41.5,1125,995,5696,16,149,160,252,92,415,-40.2,32.3,11.2,516,148,63,47.19,341
243,"MGR",53.7333333333333,-122.35,914,2.6,14,-10.1,24.2,862,328,14.7,42.8,1084,1045,5592,18,151,159,253,94,393,-40.3,32.5,11.1,526,158,62,43.99,374
244,"MGR",53.75,-122.35,823,3,14.4,-9.9,24.3,861,327,15.1,43.9,1039,1102,5468,20,155,156,253,97,380,-40.3,33,11.3,540,171,61,41.79,408
245,"MGR",53.7166666666667,-122.266666666667,1036,2.1,13.3,-10.2,23.6,870,337,13.9,39.6,1142,945,5777,14,145,162,251,88,411,-40.3,31.9,11.1,509,134,63,47.2,310
246,"MGR",53.7,-122.233333333333,884,2.8,14.1,-9.9,24,865,336,14.8,41.8,1061,1059,5546,18,151,159,252,93,384,-40.3,32.7,11.2,535,156,61,43.08,380
247,"MGR",53.7,-122.266666666667,975,2.3,13.6,-10.4,24,886,340,13.9,39.9,1117,985,5698,15,147,161,251,89,412,-40.3,32.2,11.5,518,137,62,47.62,334
248,"MGR",53.7166666666667,-122.2,823,3,14.3,-9.8,24,863,334,15.1,42.7,1028,1097,5461,20,153,158,252,94,376,-40.3,33,10.7,547,169,60,41.12,402
249,"MGR",53.7166666666667,-122.216666666667,823,3,14.3,-9.8,24.1,856,330,15.2,43.3,1030,1099,5460,20,154,157,253,95,374,-40.2,33,10.6,544,171,61,40.84,404
250,"MGR",53.7,-122.183333333333,823,3,14.3,-9.8,24.1,861,335,15.1,42.6,1021,1096,5451,20,153,158,251,93,372,-40.3,33,10.9,548,168,60,40.75,402
251,"MGR",53.6333333333333,-122.233333333333,1067,2,13.1,-10.6,23.7,908,354,13.2,37,1149,920,5809,13,143,163,251,88,433,-40.3,31.8,11.5,508,116,63,51.34,292
252,"MGR",53.6333333333333,-122.15,853,3,14.1,-9.8,24,838,330,15.5,42.8,1022,1075,5478,19,150,160,252,92,362,-40.3,32.9,10.7,546,172,60,38.75,388
253,"MGR",53.6166666666667,-122.133333333333,853,3,14.2,-9.8,24,832,329,15.6,43,1023,1075,5480,19,150,160,251,91,360,-40.3,32.9,10.9,548,173,60,37.98,388
254,"MGR",53.5833333333333,-122.116666666667,853,3,14.2,-9.8,24,827,330,15.7,43,1023,1078,5476,19,150,161,251,90,355,-40.3,33.1,10.8,550,174,60,37.23,391
255,"NCH",53.4666666666667,-122.216666666667,975,2.5,13.5,-10,23.4,798,348,15.6,38.7,1068,973,5653,15,144,163,249,86,340,-40.5,32.2,11.3,526,140,60,37.93,325
256,"NCH",53.5166666666667,-122.233333333333,1036,2.2,13.1,-10.2,23.3,845,356,14.4,36.8,1110,927,5755,13,141,165,249,84,378,-40.3,31.9,11.3,518,123,61,43.83,296
257,"NCH",53.5166666666667,-122.233333333333,1036,2.2,13.1,-10.2,23.3,845,356,14.4,36.8,1110,927,5755,13,141,165,249,84,378,-40.3,31.9,11.3,518,123,61,43.83,296
258,"MGR",53.5,-122.133333333333,945,2.6,13.7,-9.8,23.5,820,335,15.4,40.9,1048,1007,5590,16,145,163,250,87,358,-40.5,32.5,11.3,535,158,60,38.76,346
259,"MGR",53.5,-122.133333333333,1128,1.9,12.7,-9.9,22.6,833,340,14.3,37.3,1129,861,5862,13,136,168,248,80,393,-41.3,31.5,12.4,506,129,60,44.43,257
260,"MGR",53.5333333333333,-122.116666666667,945,2.6,13.7,-9.8,23.5,826,334,15.3,41,1045,1005,5588,16,145,163,250,87,363,-40.5,32.5,10.8,535,157,60,39.41,345
261,"MGR",53.5833333333333,-122.116666666667,823,3.1,14.3,-9.8,24.1,827,330,15.8,43.5,1014,1100,5439,20,151,160,251,91,352,-40.2,33.3,10.6,555,178,60,36.47,405
262,"MGR",53.6333333333333,-122.083333333333,914,2.7,13.7,-9.8,23.5,867,335,14.7,41,1032,1016,5556,17,146,163,250,86,386,-40.3,32.6,11.3,538,156,60,42.94,351
263,"MGR",53.65,-122.116666666667,914,2.7,13.7,-9.8,23.5,858,334,14.8,41.1,1042,1012,5575,16,147,160,249,89,383,-40.3,32.6,11.5,535,156,61,42.5,348
264,"MGR",53.6666666666667,-122.15,914,2.7,13.8,-9.9,23.6,859,335,14.8,41.2,1051,1020,5576,17,148,160,248,88,384,-40.3,32.7,11.1,537,158,61,42.31,353
265,"MGR",53.6666666666667,-122.166666666667,823,3,14.3,-9.9,24.2,845,333,15.4,43,1018,1098,5446,20,152,158,250,92,363,-40.2,33.1,10.8,549,171,60,38.89,403
266,"MGR",53.6666666666667,-122.166666666667,823,3,14.3,-9.9,24.2,845,333,15.4,43,1018,1098,5446,20,152,158,250,92,363,-40.2,33.1,10.8,549,171,60,38.89,403
267,"MGR",53.6833333333333,-122.183333333333,792,3.1,14.4,-9.9,24.3,853,335,15.4,43.1,1015,1120,5415,21,154,157,252,95,364,-40.3,33.2,10.8,552,173,60,39.29,417
268,"MGR",53.6333333333333,-122.05,945,2.6,13.6,-9.6,23.2,871,337,14.5,40.2,1037,991,5594,17,145,165,250,85,392,-40.3,32.4,11.5,533,151,60,44.13,335
269,"MGR",53.6333333333333,-122.05,945,2.6,13.6,-9.6,23.2,871,337,14.5,40.2,1037,991,5594,17,145,165,250,85,392,-40.3,32.4,11.5,533,151,60,44.13,335
270,"MGR",53.6,-122.016666666667,1067,2.3,13,-9.5,22.5,880,348,14,37.4,1048,898,5714,14,139,168,249,81,402,-40.5,31.5,11.2,515,121,61,47.47,278
271,"MGR",53.5833333333333,-121.983333333333,914,2.7,13.6,-9.7,23.3,838,336,15.2,40.6,1022,1004,5559,17,145,164,250,86,366,-40.3,32.5,11,538,155,60,40.14,343
272,"MGR",53.4666666666667,-121.966666666667,945,2.8,13.8,-9.7,23.4,829,343,15.4,40.2,1025,1020,5548,17,148,162,251,90,356,-40.3,32.5,11.2,534,145,60,39.78,355
273,"MGR",53.4833333333333,-121.966666666667,975,2.6,13.6,-9.6,23.2,835,343,15.1,39.5,1032,989,5592,17,146,163,250,88,364,-40.3,32.3,10.9,529,141,60,41.11,336
274,"MGR",53.4666666666667,-121.983333333333,945,2.7,13.8,-9.7,23.4,828,342,15.4,40.3,1025,1016,5552,17,147,162,251,89,356,-40.2,32.5,11.5,534,148,60,39.59,352
275,"MGR",53.4333333333333,-122,945,2.7,13.7,-9.7,23.4,817,344,15.6,39.9,1025,1016,5552,17,148,160,251,91,347,-40.1,32.5,10.6,532,143,61,38.8,352
276,"MGR",53.6,-122.5,1067,2,13.2,-10.6,23.8,779,320,15.4,41.2,1157,911,5831,13,146,162,252,90,358,-40.6,31.5,11.3,495,139,64,40.12,290
277,"MGR",53.5666666666667,-122.5,1067,2.1,13.2,-10.6,23.8,765,325,15.8,40.7,1138,920,5799,13,146,162,253,91,341,-40.5,31.4,11.7,495,133,64,38.71,295
278,"MGR",53.5333333333333,-122.516666666667,899,2.7,14.1,-10.4,24.5,704,312,18,45.1,1080,1053,5574,17,152,159,253,94,286,-40.4,32.6,11.6,530,171,62,27.76,377
279,"MGR",53.4333333333333,-122,945,2.7,13.7,-9.7,23.4,817,344,15.6,39.9,1025,1016,5552,17,148,160,251,91,347,-40.1,32.5,10.6,532,143,61,38.8,352
280,"NCH",53.4333333333333,-122.55,762,3.4,14.9,-9.8,24.8,637,302,21.1,49.5,990,1182,5305,24,159,154,255,101,228,-40,33.4,11.5,559,207,60,16.67,459
281,"NCH",53.45,-122.5,792,3.2,14.7,-10,24.7,656,304,20.2,48.4,1016,1149,5380,22,157,155,254,99,245,-40.4,33.2,11.3,553,199,60,19.5,436
282,"NCH",53.4333333333333,-122.483333333333,807,3.2,14.6,-10,24.6,662,310,19.9,47.1,1020,1136,5400,21,156,156,254,98,247,-40.1,33.2,11.5,550,192,61,20.62,428
283,"NCH",53.4166666666667,-122.5,823,3.1,14.6,-10,24.6,655,308,20,47.2,1019,1126,5412,20,155,156,254,98,244,-40.1,33.1,11.5,548,190,61,20.21,422
284,"NCH",53.4166666666667,-122.483333333333,823,3.1,14.5,-10,24.5,659,310,19.9,46.8,1019,1124,5414,20,155,156,254,98,246,-40.1,33.1,11.5,547,188,61,20.68,421
285,"NCH",53.4166666666667,-122.533333333333,762,3.4,14.9,-9.8,24.7,638,303,21.1,49.3,988,1181,5302,24,159,154,255,101,228,-40,33.4,11.5,559,206,60,16.65,458
286,"NCH",53.35,-122.4,945,2.6,14,-10.2,24.2,663,308,19,45.4,1077,1031,5597,16,151,158,253,95,267,-40.3,32.3,11.5,524,169,62,24.64,363
287,"NCH",53.3166666666667,-122.433333333333,914,2.8,14.1,-10,24.1,659,306,19.4,46.1,1048,1055,5535,17,152,158,253,96,260,-40.3,32.4,11.6,530,175,61,23.24,378
288,"NCH",53.3666666666667,-122.5,762,3.5,14.9,-9.6,24.6,633,300,21.3,49.8,972,1188,5276,24,159,153,255,102,227,-39.9,33.4,11.1,561,208,60,15.97,462
289,"NCH",53.3666666666667,-122.25,884,2.8,14.1,-10.1,24.2,706,322,18.2,43.8,1049,1063,5526,17,151,159,252,94,283,-40.3,32.8,11.2,537,172,61,27.04,382
290,"NCH",53.3333333333333,-122.266666666667,884,2.9,14.2,-9.9,24.1,695,321,18.5,44.1,1036,1070,5502,18,152,158,253,96,274,-40.2,32.7,11.2,536,171,61,25.99,386
291,"NCH",53.2833333333333,-122.383333333333,914,2.9,14.2,-9.8,23.9,652,307,19.8,46.1,1029,1063,5503,18,153,157,254,97,254,-40.2,32.4,11.6,529,178,61,22.6,383
292,"QL",53.3,-122.016666666667,975,2.7,13.6,-9.6,23.2,798,350,15.9,38.9,1023,999,5569,16,150,159,253,94,330,-40,32.2,11.5,519,124,62,38.62,341
293,"QL",53.3333333333333,-122.083333333333,914,2.8,13.9,-9.9,23.8,779,342,16.4,40.6,1038,1037,5543,17,150,159,252,94,321,-40.2,32.6,11.1,532,144,61,35.04,366
294,"QL",53.3166666666667,-122.1,914,2.8,13.9,-9.9,23.8,754,337,16.9,41.2,1041,1039,5544,17,151,158,253,95,307,-40.3,32.5,11.4,531,148,61,32.65,367
295,"QL",53.3,-122.116666666667,1067,2.2,13.1,-9.8,22.9,781,352,15.6,37.3,1087,918,5742,14,146,161,252,91,335,-40.3,31.4,11.4,499,106,62,39.92,293
296,"NCH",53.3333333333333,-122.25,914,2.8,14,-10,24,700,322,18.3,43.5,1045,1048,5539,17,151,158,253,95,280,-40.3,32.5,11.4,531,167,61,27.29,374
297,"NCH",53.3,-122.383333333333,884,3,14.3,-9.7,24,652,307,19.9,46.5,1016,1082,5465,19,153,158,253,96,251,-40.2,32.6,11.5,537,183,61,21.6,395
298,"NCH",53.3,-122.466666666667,762,3.5,15,-9.5,24.4,623,290,21.8,51.6,959,1189,5262,25,159,153,255,102,227,-39.9,33.5,11.6,561,220,60,14.93,465
299,"QL",53.3666666666667,-122.083333333333,929,2.7,13.8,-9.9,23.7,796,347,16,39.9,1042,1025,5563,17,149,160,253,92,331,-40.3,32.5,11.4,529,139,61,37.12,359
300,"QL",53.1833333333333,-121.383333333333,1036,3,13.5,-8.6,22.1,843,374,15.4,36.2,942,999,5474,17,149,161,252,90,334,-39.1,32.2,11.5,528,101,61,41.61,339
301,"QL",53.1833333333333,-121.383333333333,1036,3,13.5,-8.6,22.1,843,374,15.4,36.2,942,999,5474,17,149,161,252,90,334,-39.1,32.2,11.5,528,101,61,41.61,339
302,"QL",53.1833333333333,-121.35,1097,2.8,13.3,-8.6,21.8,843,373,15.2,35.5,953,954,5540,17,147,162,251,90,341,-39.1,31.8,11.5,515,92,62,43.35,312
303,"QL",53.1666666666667,-121.35,1097,2.8,13.3,-8.6,21.9,848,373,15,35.7,963,958,5548,17,147,162,251,89,346,-39.1,31.8,11.8,516,92,62,43.81,315
304,"QL",0,-121.35,1311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,315
305,"QL",53.05,-121.416666666667,1219,2.4,12.9,-8.6,21.5,918,389,13.5,33.1,1001,889,5686,15,144,165,252,87,401,-39.1,31.4,11.2,499,57,63,53.3,276
306,"QL",53.05,-121.433333333333,1219,2.4,12.9,-8.5,21.4,917,391,13.5,33,990,888,5673,16,144,165,252,87,397,-39,31.4,11.4,499,56,63,53.07,275
307,"QL",53.3166666666667,-121.383333333333,1006,3,13.5,-8.6,22.2,830,373,15.7,36.3,936,1008,5454,19,150,160,252,91,322,-39.1,32.2,11.4,527,103,61,40.26,344
308,"QL",53.3166666666667,-121.416666666667,990,3.1,13.6,-8.6,22.2,859,382,15.2,35.6,931,1016,5438,19,151,160,252,92,335,-39.1,32.3,10.6,529,94,61,42.87,349
309,"QL",53.3166666666667,-121.45,975,3.2,13.7,-8.6,22.4,832,374,15.8,36.7,922,1040,5400,19,151,160,252,92,317,-39.1,32.6,10.5,537,110,60,39.01,363
